repo_name,last_pushed_at,created_at,default_branch,cfn_file_count,total_resources,resource_types,platform_pct,application_pct,data_pct,other_pct,nested_stacks,cross_stack_refs,custom_resources,sam_transforms,parameters,conditions,has_terraform,cfn_lines,aws_account_ids,app_ids
pge-ecm-crm-ocr-infra,12/13/2022 21:36,05/06/2022 11:28,main,15,95,AWS::CloudWatch::Alarm|AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Subscription|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine,100,0,0,0,0,0,0,false,15,30,false,3308,none,none
pge-ecm-pwtodctm-infra,12/13/2022 20:45,03/15/2022 05:30,dev,9,32,AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine,100,0,0,0,0,0,0,false,8,0,false,1228,138871512076,none
ccsp-cdp-latencymetric-lambda-updated,11/28/2022 22:58,10/17/2022 15:21,main,3,10,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SNS::Topic|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,952,720720378559,APP-2395
sfcoe-mulesoft-cloudformation-templates,11/15/2022 21:47,11/15/2022 20:24,master,11,78,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,11,0,false,5520,708921516569|720720378559|846113385035,APP-3153|APP-3203
pge-ecm-crm-pdf-infra,11/08/2022 18:11,09/12/2022 06:03,main,16,104,AWS::CloudWatch::Alarm|AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Subscription|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine,100,0,0,0,0,0,0,false,16,36,false,3638,none,none
aws-logging-central-elbaccesslogs-spoke,11/03/2022 22:03,02/22/2021 07:11,main,1,1,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,38,61,0,1,0,0,0,false,1,0,false,302,027434742980|127311923021|797873946194,none
psps-viz-devops-infra,10/20/2022 08:06,05/03/2021 15:38,dev,9,67,AWS::EC2::SecurityGroup|AWS::EC2::VPCEndpoint|AWS::KMS::Alias|AWS::KMS::Key|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,9,0,false,2415,260188172524|435785788682|471986645812|514712703977|686137062481|740871259156|972333128287,APP-3008
pge-ecm-crm-pdf-cicd,10/19/2022 01:09,09/12/2022 06:09,dev,17,78,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::CodeStarNotifications::NotificationRule|AWS::EC2::SecurityGroup|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,17,12,false,6537,none,none
ccsp-cdp-latencymetric-lambda,10/17/2022 15:34,08/10/2021 12:39,main,3,10,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SNS::Topic|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,952,720720378559,APP-2395
gis-geomartcloud-wsoc-etl-wfirecamerasupd,10/07/2022 17:33,02/03/2021 23:10,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,391,none,none
gis-geomartcloud-wsoc-etl-itassetupdate,10/04/2022 03:18,02/17/2021 19:32,main,1,8,AWS::ECS::TaskDefinition|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,52,16,32,0,0,0,0,false,1,2,false,648,none,none
ccsp-cdp-batch-psql-trigger-lambda,09/29/2022 06:55,08/17/2022 07:46,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,919,708921516569|720720378559,APP-2395
ccsp-cdp-dms-resume-lambda,09/28/2022 12:30,02/15/2022 13:03,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,919,720720378559|747592841671,APP-2395
ccsp-cdp-dms-Reload-lambda,09/28/2022 10:52,02/15/2022 13:04,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,919,720720378559|747592841671,APP-2395
ccsp-cdp-dms-stop-lambda,09/28/2022 10:49,02/15/2022 13:00,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,919,720720378559|747592841671,APP-2395
ccsp-cdp-dms-start-lambda,09/28/2022 10:49,02/15/2022 12:48,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,919,720720378559|747592841671,APP-2395
ccsp-cdp-trigger-repo,09/26/2022 13:17,03/08/2022 07:35,main,2,6,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,736,720720378559,none
ccsp-vpce,09/22/2022 00:26,09/21/2022 23:00,main,1,0,AWS::EC2::SecurityGroup|AWS::EC2::VPCEndpoint|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,115,none,none
ew-data-ingestion-manual-scaling,09/12/2022 18:41,01/11/2021 20:28,dev,2,4,AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::LayerVersion|AWS::SSM::Parameter,74,25,0,1,0,0,0,false,2,0,false,247,none,none
aws_operations_alerts,08/31/2022 22:26,08/25/2022 20:55,main,4,2,AWS::CloudWatch::Alarm|AWS::Events::Rule|AWS::SNS::Subscription|AWS::SNS::Topic|AWS::SNS::TopicPolicy,0,0,0,0,0,0,0,false,4,11,false,223,none,none
aws-cfn-cname,08/30/2022 18:33,06/08/2020 22:57,main,3,0,AWS::CloudFormation::Interface,0,0,0,0,0,0,5,false,3,0,false,456,514712703977|686137062481,none
gis-geomartcloud-dpv-fidelity-validator,08/26/2022 15:39,11/09/2021 17:07,main,1,3,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Permission|AWS::SSM::Parameter,69,30,0,1,0,0,0,false,1,0,false,181,none,APP-2675
gis-geomartcloud-wsoc-batch-fireforecast,08/10/2022 18:41,03/15/2021 17:57,main,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,388,none,none
ccsp-cdp-delete-lambda,08/09/2022 07:49,08/11/2021 15:23,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,922,720720378559,APP-2395
ccsp-cdp-insert-lambda,08/09/2022 07:48,07/02/2021 09:27,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,939,720720378559,APP-2395
ccsp-cdp-microservice-ci,08/05/2022 06:57,07/22/2021 15:35,dev,1,4,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,617,none,none
gis-geomartcloud-psps-etl-customerparceldatasync,06/28/2022 20:27,05/26/2020 17:35,master,1,12,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,40,29,29,2,0,0,0,true,1,0,false,592,none,none
ccsp-cdp-update-lambda,06/15/2022 18:25,07/28/2021 12:00,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,939,720720378559,APP-2395
gis-geomartcloud-wsoc-etl-modisviirsfiredetection,06/07/2022 19:51,01/27/2021 19:17,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,399,none,none
gis-geomartcloud-wsoc-etl-goesfiredetection,06/07/2022 19:09,01/27/2021 19:07,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,388,none,none
pge-ecm-crm-iam-policy,05/31/2022 18:20,05/29/2021 05:46,main,1,10,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,409,none,none
aws-transit-fis,05/18/2022 04:07,04/28/2022 18:18,main,5,10,AWS::FIS::ExperimentTemplate|AWS::IAM::Role|AWS::Logs::LogGroup,100,0,0,0,0,0,0,false,0,0,false,799,none,APP-2102
aws-transit-pipelines,05/08/2022 03:26,02/08/2022 00:59,main,6,57,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SNS::Topic|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,6,0,false,4683,757620174545,APP-2102
ccoe-aws-lz-upgrade,05/05/2022 18:33,01/25/2022 04:05,main,10,63,AWS::AutoScaling::AutoScalingGroup|AWS::AutoScaling::ScheduledAction|AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::LaunchTemplate|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::ListenerRule|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,48,51,0,1,0,3,0,false,10,2,true,2697,750713712981,APP-2102
ccoe-ami-test,05/03/2022 23:15,03/23/2022 04:06,main,4,4,AWS::CloudFormation::Interface|AWS::EC2::Instance|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::Serverless::Function|AWS::SSM::Parameter,50,50,0,0,0,0,0,true,3,0,true,480,750713712981,APP-2102
gis-geomartcloud-gmv-infrastructure,04/28/2022 18:16,05/13/2021 20:51,main,2,7,AWS::CloudFormation::Interface|AWS::KMS::Alias|AWS::KMS::Key|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,381,none,none
pge-ecm-crmis-infra-sqs,04/15/2022 15:49,06/23/2021 08:02,main,3,9,AWS::EC2::SecurityGroup|AWS::EC2::VPCEndpoint|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,3,2,false,342,none,none
Workshop-Lambda-CICD,03/22/2022 22:39,11/08/2020 03:27,main,13,47,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodeCommit::Repository|AWS::CodePipeline::Pipeline|AWS::DynamoDB::Table|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::IAM::InstanceProfile|AWS::IAM::ManagedPolicy|AWS::IAM::Policy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,62,25,11,2,0,0,0,false,13,0,false,2155,none,none
demandresponse-sapi,03/18/2022 06:35,03/11/2022 15:11,dev,1,8,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::IAM::Role|AWS::S3::Bucket|AWS::SecretsManager::Secret,100,0,0,0,0,0,0,false,1,0,false,422,735941387769,none
gis-geomartcloud-wsoc-etl-siptcrewlocation,03/17/2022 18:12,01/15/2021 03:40,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,382,none,none
prt-sapi,03/17/2022 17:19,03/17/2022 07:38,dev,1,8,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::IAM::Role|AWS::S3::Bucket|AWS::SecretsManager::Secret,100,0,0,0,0,0,0,false,1,0,false,422,735941387769,none
pge-ecm-pwdctm-omod-infra-ci,03/01/2022 17:05,03/01/2022 17:02,dev,7,40,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::CodeStarNotifications::NotificationRule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SQS::Queue|AWS::SSM::Parameter,96,3,0,1,0,0,1,false,6,6,false,1847,514712703977,none
ccsp-cdp-aws-cw-monitoring,02/25/2022 09:30,01/13/2022 08:24,main,2,6,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,878,720720378559,none
new-aws-lz-upgrade,02/17/2022 05:48,11/18/2021 02:17,main,9,49,AWS::AutoScaling::AutoScalingGroup|AWS::AutoScaling::ScheduledAction|AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::LaunchTemplate|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::ListenerRule|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::SSM::Parameter,53,46,0,1,0,3,0,false,9,2,true,2471,241689241215,APP-2102
